Code INSEE région;Région;Date;Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;Eolien terrestre;Eolien offshore;Total gen (MW)
76;Occitanie;2024-11-04;17:00;3474;35;2528;459;222;1543;0;94;-1406;0;0;459;0;4881
44;Grand Est;2024-11-04;17:00;5220;1782;8043;790;19;743;0;151;-6308;0;0;790;0;11528
28;Normandie;2024-11-04;17:30;3122;220;6293;126;5;13;0;78;-3613;0;0;75;51;6735
24;Centre-Val de Loire;2024-11-04;17:30;2293;29;8027;27;7;38;0;61;-5896;0;0;27;0;8189
93;Provence-Alpes-Côte d'Azur;2024-11-04;17:30;3824;1645;0;0;13;1665;0;124;376;0;0;0;0;3447
84;Auvergne-Rhône-Alpes;2024-11-04;17:30;7201;361;10538;88;19;3352;-4;107;-7261;0;0;88;0;14461
53;Bretagne;2024-11-04;17:30;2703;564;0;103;13;23;-2;52;1950;0;0;46;57;753
32;Hauts-de-France;2024-11-04;17:30;5806;539;3636;448;1;2;0;127;1055;0;0;448;0;4753
52;Pays de la Loire;2024-11-04;17:30;3336;476;0;123;13;4;0;58;2663;0;0;34;89;674
75;Nouvelle-Aquitaine;2024-11-04;17:30;4424;122;5714;57;120;819;0;170;-2575;0;0;57;0;7002
76;Occitanie;2024-11-04;17:30;3526;35;2530;440;69;2042;0;95;-1685;0;0;440;0;5211
11;Île-de-France;2024-11-04;17:30;8433;263;0;2;3;11;0;132;8022;0;0;2;0;411
27;Bourgogne-Franche-Comté;2024-11-04;17:30;2429;74;0;62;4;264;0;47;1978;0;0;62;0;451
44;Grand Est;2024-11-04;17:30;5374;1734;8044;950;1;795;0;150;-6299;0;0;950;0;11674
76;Occitanie;2024-11-04;18:00;3740;38;2534;454;6;2928;0;93;-2313;0;0;454;0;6053
28;Normandie;2024-11-04;18:00;3275;220;6301;127;0;15;0;81;-3469;0;0;82;46;6744
44;Grand Est;2024-11-04;18:00;5484;1827;8064;1084;0;963;0;150;-6604;0;0;1084;0;12088
75;Nouvelle-Aquitaine;2024-11-04;18:00;4477;121;5721;73;9;1080;0;170;-2693;0;0;73;0;7174
11;Île-de-France;2024-11-04;18:00;8837;263;0;4;0;11;0;132;8428;0;0;4;0;410
27;Bourgogne-Franche-Comté;2024-11-04;18:00;2545;74;0;126;0;265;0;47;2033;0;0;126;0;512
32;Hauts-de-France;2024-11-04;18:00;6071;533;3633;476;0;2;0;125;1302;0;0;476;0;4769
52;Pays de la Loire;2024-11-04;18:00;3478;528;0;128;1;4;0;59;2758;0;0;41;86;720
53;Bretagne;2024-11-04;18:00;2812;579;0;84;2;10;0;53;2084;0;0;43;42;728
84;Auvergne-Rhône-Alpes;2024-11-04;18:00;7623;248;10562;97;1;4495;-4;106;-7881;0;0;97;0;15505
93;Provence-Alpes-Côte d'Azur;2024-11-04;18:00;4111;1710;0;0;0;1656;0;125;619;0;0;0;0;3491
24;Centre-Val de Loire;2024-11-04;18:00;2445;29;8037;18;0;50;0;60;-5749;0;0;18;0;8194
24;Centre-Val de Loire;2024-11-04;18:30;2523;29;8074;14;0;50;0;60;-5704;0;0;14;0;8227
32;Hauts-de-France;2024-11-04;18:30;6199;532;3632;564;0;2;0;131;1339;0;0;564;0;4861
44;Grand Est;2024-11-04;18:30;5693;1826;8036;1166;0;969;0;151;-6453;0;0;1166;0;12148
11;Île-de-France;2024-11-04;18:30;9134;280;0;1;0;11;0;131;8713;0;0;1;0;423
76;Occitanie;2024-11-04;18:30;3990;39;2536;474;1;3016;0;93;-2168;0;0;474;0;6159
84;Auvergne-Rhône-Alpes;2024-11-04;18:30;7984;120;10563;108;0;4886;-4;107;-7796;0;0;108;0;15780
52;Pays de la Loire;2024-11-04;18:30;3604;474;0;129;0;4;0;59;2938;0;0;53;76;666
75;Nouvelle-Aquitaine;2024-11-04;18:30;4863;120;5735;83;1;1127;0;172;-2375;0;0;83;0;7238
53;Bretagne;2024-11-04;18:30;2928;603;0;63;0;10;-1;53;2199;0;0;41;22;728
27;Bourgogne-Franche-Comté;2024-11-04;18:30;2686;74;0;192;0;223;0;48;2150;0;0;192;0;537
93;Provence-Alpes-Côte d'Azur;2024-11-04;18:30;4230;1694;0;0;0;1694;0;126;716;0;0;0;0;3514
28;Normandie;2024-11-04;18:30;3405;240;6307;131;0;19;0;81;-3372;0;0;105;26;6778
28;Normandie;2024-11-04;19:00;3530;304;6307;131;0;19;0;82;-3313;0;0;112;19;6843
32;Hauts-de-France;2024-11-04;19:00;6388;535;3631;632;0;2;0;130;1459;0;0;632;0;4930
76;Occitanie;2024-11-04;19:00;4302;39;2536;482;0;3034;0;93;-1882;0;0;482;0;6184
11;Île-de-France;2024-11-04;19:00;9404;794;0;2;0;11;0;131;8466;0;0;2;0;938
27;Bourgogne-Franche-Comté;2024-11-04;19:00;2733;74;0;212;0;212;0;50;2185;0;0;212;0;548
53;Bretagne;2024-11-04;19:00;3062;864;0;61;0;10;-1;53;2075;0;0;41;20;987
44;Grand Est;2024-11-04;19:00;5833;1754;8038;1246;0;966;0;152;-6321;0;0;1246;0;12156
52;Pays de la Loire;2024-11-04;19:00;3755;510;0;144;0;4;0;59;3037;0;0;60;84;717
93;Provence-Alpes-Côte d'Azur;2024-11-04;19:00;4391;1683;0;0;0;1686;0;126;896;0;0;0;0;3495
24;Centre-Val de Loire;2024-11-04;19:00;2618;29;8118;15;0;50;0;61;-5654;0;0;15;0;8273
75;Nouvelle-Aquitaine;2024-11-04;19:00;5097;118;5751;89;1;1286;0;170;-2316;0;0;89;0;7415
84;Auvergne-Rhône-Alpes;2024-11-04;19:00;8096;118;10603;124;0;5559;-4;106;-8411;0;0;124;0;16506
75;Nouvelle-Aquitaine;2024-11-04;19:30;5072;119;5754;112;0;1274;0;174;-2356;0;0;112;0;7433
84;Auvergne-Rhône-Alpes;2024-11-04;19:30;8198;119;10611;136;0;5664;-4;106;-8434;0;0;136;0;16632
24;Centre-Val de Loire;2024-11-04;19:30;2565;29;8178;12;0;50;0;61;-5764;0;0;12;0;8330
76;Occitanie;2024-11-04;19:30;4298;38;2534;481;0;3113;0;93;-1960;0;0;481;0;6259
52;Pays de la Loire;2024-11-04;19:30;3735;495;0;139;0;4;0;58;3039;0;0;59;80;696
53;Bretagne;2024-11-04;19:30;3086;894;0;66;0;10;-1;52;2065;0;0;46;20;1021
32;Hauts-de-France;2024-11-04;19:30;6371;537;3629;633;0;2;0;131;1440;0;0;633;0;4932
44;Grand Est;2024-11-04;19:30;5767;1698;8013;1258;0;964;0;148;-6313;0;0;1258;0;12081
93;Provence-Alpes-Côte d'Azur;2024-11-04;19:30;4400;1693;0;0;0;1737;0;123;847;0;0;0;0;3553
11;Île-de-France;2024-11-04;19:30;9545;854;0;1;0;11;0;128;8553;0;0;1;0;994
27;Bourgogne-Franche-Comté;2024-11-04;19:30;2684;74;0;241;0;256;0;51;2062;0;0;241;0;622
28;Normandie;2024-11-04;19:30;3531;328;6305;104;0;19;0;83;-3308;0;0;85;19;6839
11;Île-de-France;2024-11-04;20:00;9420;865;0;1;0;11;0;123;8426;0;0;1;0;1000
93;Provence-Alpes-Côte d'Azur;2024-11-04;20:00;4298;1622;0;0;0;1764;0;123;791;0;0;0;0;3509
76;Occitanie;2024-11-04;20:00;4245;40;2537;478;0;2849;0;91;-1749;0;0;478;0;5995
28;Normandie;2024-11-04;20:00;3454;328;6305;90;0;20;0;82;-3370;0;0;68;22;6825
75;Nouvelle-Aquitaine;2024-11-04;20:00;4986;118;5756;126;0;1096;0;174;-2281;0;0;126;0;7270
27;Bourgogne-Franche-Comté;2024-11-04;20:00;2601;74;0;289;0;265;0;51;1924;0;0;289;0;679
44;Grand Est;2024-11-04;20:00;5606;1633;7980;1177;0;947;0;148;-6276;0;0;1177;0;11885
52;Pays de la Loire;2024-11-04;20:00;3551;440;0;129;0;4;0;58;2919;0;0;57;72;631
32;Hauts-de-France;2024-11-04;20:00;6269;536;3628;656;0;2;0;130;1324;0;0;656;0;4952
53;Bretagne;2024-11-04;20:00;2963;898;0;67;0;10;-1;52;1936;0;0;55;12;1026
24;Centre-Val de Loire;2024-11-04;20:00;2437;29;8215;8;0;50;0;60;-5925;0;0;8;0;8362
84;Auvergne-Rhône-Alpes;2024-11-04;20:00;7912;119;10620;146;0;5038;-4;107;-8114;0;0;146;0;16026
75;Nouvelle-Aquitaine;2024-11-04;20:30;4738;118;5757;121;0;1145;0;172;-2571;0;0;121;0;7313
52;Pays de la Loire;2024-11-04;20:30;3362;475;0;127;0;4;0;58;2697;0;0;53;75;664
32;Hauts-de-France;2024-11-04;20:30;6082;538;3626;609;0;2;0;128;1179;0;0;609;0;4903
24;Centre-Val de Loire;2024-11-04;20:30;2319;29;8227;7;0;50;0;60;-6054;0;0;7;0;8373
27;Bourgogne-Franche-Comté;2024-11-04;20:30;2509;74;0;304;0;258;0;47;1826;0;0;304;0;683
28;Normandie;2024-11-04;20:30;3330;328;6306;87;0;20;0;82;-3492;0;0;67;19;6823
76;Occitanie;2024-11-04;20:30;4134;36;2537;457;0;3058;0;91;-2045;0;0;457;0;6179
93;Provence-Alpes-Côte d'Azur;2024-11-04;20:30;4078;1649;0;0;0;1788;0;127;515;0;0;0;0;3564
44;Grand Est;2024-11-04;20:30;5381;1697;8006;1094;0;982;0;145;-6541;0;0;1094;0;11924
84;Auvergne-Rhône-Alpes;2024-11-04;20:30;7636;119;10634;146;0;4799;-4;107;-8164;0;0;146;0;15801
53;Bretagne;2024-11-04;20:30;2850;866;0;78;0;3;-1;52;1852;0;0;59;18;998
11;Île-de-France;2024-11-04;20:30;9052;815;0;1;0;11;0;123;8102;0;0;1;0;950
84;Auvergne-Rhône-Alpes;2024-11-04;21:00;7582;119;10635;150;0;3783;-4;107;-7208;0;0;150;0;14790
24;Centre-Val de Loire;2024-11-04;21:00;2232;29;8237;6;0;33;0;60;-6134;0;0;6;0;8365
32;Hauts-de-France;2024-11-04;21:00;5819;540;3626;544;0;2;0;131;977;0;0;544;0;4843
93;Provence-Alpes-Côte d'Azur;2024-11-04;21:00;3953;1665;0;0;0;1773;0;126;390;0;0;0;0;3564
76;Occitanie;2024-11-04;21:00;3756;36;2537;448;0;2909;0;91;-2264;0;0;448;0;6021
52;Pays de la Loire;2024-11-04;21:00;3212;473;0;125;0;4;0;58;2553;0;0;52;73;660
53;Bretagne;2024-11-04;21:00;2714;590;0;84;0;3;-34;52;2019;0;0;60;23;695
27;Bourgogne-Franche-Comté;2024-11-04;21:00;2449;74;0;289;0;258;0;49;1778;0;0;289;0;670
75;Nouvelle-Aquitaine;2024-11-04;21:00;4469;118;5758;120;0;1132;0;173;-2825;0;0;120;0;7301
28;Normandie;2024-11-04;21:00;3267;282;6311;85;0;20;0;84;-3515;0;0;73;12;6782
11;Île-de-France;2024-11-04;21:00;8737;310;0;0;0;11;0;125;8291;0;0;0;0;446
44;Grand Est;2024-11-04;21:00;5222;1711;8017;1071;0;813;0;145;-6534;0;0;1071;0;11757
32;Hauts-de-France;2024-11-04;21:30;5671;542;3627;519;0;2;0;131;846;0;0;519;0;4821
53;Bretagne;2024-11-04;21:30;2598;565;0;83;0;3;-57;53;1952;0;0;63;20;647
27;Bourgogne-Franche-Comté;2024-11-04;21:30;2498;74;0;269;0;258;0;51;1846;0;0;269;0;652
11;Île-de-France;2024-11-04;21:30;8440;263;0;1;0;11;0;124;8040;0;0;1;0;399
52;Pays de la Loire;2024-11-04;21:30;3040;491;0;129;0;4;0;58;2358;0;0;50;79;682
93;Provence-Alpes-Côte d'Azur;2024-11-04;21:30;3814;1700;0;0;0;1773;0;126;215;0;0;0;0;3599
24;Centre-Val de Loire;2024-11-04;21:30;2185;29;8242;6;0;7;0;60;-6159;0;0;6;0;8344
76;Occitanie;2024-11-04;21:30;3895;36;2542;458;0;2583;0;93;-1817;0;0;458;0;5712
75;Nouvelle-Aquitaine;2024-11-04;21:30;4366;115;5759;135;0;1015;0;173;-2837;0;0;135;0;7197
44;Grand Est;2024-11-04;21:30;5033;1754;8075;1031;0;812;0;148;-6787;0;0;1031;0;11820
84;Auvergne-Rhône-Alpes;2024-11-04;21:30;7226;119;10638;165;0;3624;-4;107;-7422;0;0;165;0;14649
28;Normandie;2024-11-04;21:30;3290;221;6318;82;0;20;0;85;-3435;0;0;69;12;6726
52;Pays de la Loire;2024-11-04;22:00;2969;456;0;126;0;4;0;58;2325;0;0;49;77;644
32;Hauts-de-France;2024-11-04;22:00;5613;541;3628;508;0;2;0;133;798;0;0;508;0;4812
44;Grand Est;2024-11-04;22:00;5011;1740;8038;998;0;787;0;150;-6702;0;0;998;0;11713
24;Centre-Val de Loire;2024-11-04;22:00;2096;29;8245;6;0;7;0;60;-6251;0;0;6;0;8347
84;Auvergne-Rhône-Alpes;2024-11-04;22:00;7139;119;10636;187;0;3450;-4;107;-7356;0;0;187;0;14495
93;Provence-Alpes-Côte d'Azur;2024-11-04;22:00;3766;1500;0;0;0;1654;0;123;489;0;0;0;0;3277
53;Bretagne;2024-11-04;22:00;2625;565;0;81;0;3;-57;52;1980;0;0;68;13;644
27;Bourgogne-Franche-Comté;2024-11-04;22:00;2355;74;0;263;0;256;0;50;1712;0;0;263;0;643
75;Nouvelle-Aquitaine;2024-11-04;22:00;4185;112;5756;154;0;659;0;173;-2667;0;0;154;0;6854
76;Occitanie;2024-11-04;22:00;3479;36;2543;465;0;1962;0;92;-1619;0;0;465;0;5098
28;Normandie;2024-11-04;22:00;3217;221;6320;75;0;15;0;83;-3499;0;0;61;14;6714
11;Île-de-France;2024-11-04;22:00;8109;263;0;1;0;11;0;124;7710;0;0;1;0;399
76;Occitanie;2024-11-04;22:30;3529;36;2542;423;0;2181;0;92;-1745;0;0;423;0;5274
84;Auvergne-Rhône-Alpes;2024-11-04;22:30;7102;119;10637;203;0;3077;-4;106;-7035;0;0;203;0;14138
93;Provence-Alpes-Côte d'Azur;2024-11-04;22:30;3731;1619;0;0;0;1649;0;123;341;0;0;0;0;3391
75;Nouvelle-Aquitaine;2024-11-04;22:30;4274;113;5757;176;0;716;0;169;-2656;0;0;176;0;6931
53;Bretagne;2024-11-04;22:30;2613;565;0;81;0;3;-57;53;1968;0;0;67;14;645
32;Hauts-de-France;2024-11-04;22:30;5694;542;3630;455;0;2;0;134;930;0;0;455;0;4763
44;Grand Est;2024-11-04;22:30;5048;1698;8029;1009;0;786;0;152;-6625;0;0;1009;0;11674
27;Bourgogne-Franche-Comté;2024-11-04;22:30;2335;74;0;242;0;201;0;52;1766;0;0;242;0;569
52;Pays de la Loire;2024-11-04;22:30;3046;443;0;114;0;4;0;58;2427;0;0;45;69;619
24;Centre-Val de Loire;2024-11-04;22:30;2079;29;8246;6;0;7;0;60;-6269;0;0;6;0;8348
28;Normandie;2024-11-04;22:30;3341;222;6323;78;0;15;0;83;-3379;0;0;57;21;6721
11;Île-de-France;2024-11-04;22:30;7965;264;0;1;0;11;0;124;7566;0;0;1;0;400
76;Occitanie;2024-11-04;23:00;3831;36;2546;430;0;2029;0;91;-1302;0;0;430;0;5132
28;Normandie;2024-11-04;23:00;3353;222;6320;81;0;15;0;85;-3370;0;0;58;24;6723
44;Grand Est;2024-11-04;23:00;5060;1730;8026;923;0;782;0;151;-6551;0;0;923;0;11612
53;Bretagne;2024-11-04;23:00;2744;563;0;77;0;3;-23;51;2073;0;0;68;9;671
24;Centre-Val de Loire;2024-11-04;23:00;2064;29;8247;8;0;7;0;61;-6288;0;0;8;0;8352
75;Nouvelle-Aquitaine;2024-11-04;23:00;4469;115;5758;210;0;801;0;169;-2579;0;0;210;0;7053
11;Île-de-France;2024-11-04;23:00;8131;263;0;1;0;11;0;126;7730;0;0;1;0;401
52;Pays de la Loire;2024-11-04;23:00;3360;443;0;121;0;4;0;59;2733;0;0;40;81;627
93;Provence-Alpes-Côte d'Azur;2024-11-04;23:00;3799;1680;0;0;0;1602;0;123;394;0;0;0;0;3405
27;Bourgogne-Franche-Comté;2024-11-04;23:00;2332;74;0;240;0;149;0;51;1818;0;0;240;0;514
84;Auvergne-Rhône-Alpes;2024-11-04;23:00;7164;119;10633;200;0;2893;-4;107;-6784;0;0;200;0;13948
32;Hauts-de-France;2024-11-04;23:00;5472;541;3632;419;0;2;0;116;763;0;0;419;0;4710
32;Hauts-de-France;2024-11-04;23:30;5483;542;3634;428;0;2;0;103;777;0;0;428;0;4709
53;Bretagne;2024-11-04;23:30;2629;562;0;63;0;3;0;51;1949;0;0;59;4;679
84;Auvergne-Rhône-Alpes;2024-11-04;23:30;7122;120;10621;202;0;2845;-4;107;-6769;0;0;202;0;13891
27;Bourgogne-Franche-Comté;2024-11-04;23:30;2191;74;0;245;0;143;0;51;1678;0;0;245;0;513
52;Pays de la Loire;2024-11-04;23:30;3189;466;0;122;0;4;0;59;2537;0;0;37;85;651
93;Provence-Alpes-Côte d'Azur;2024-11-04;23:30;4089;1694;0;0;0;1566;0;124;706;0;0;0;0;3384
11;Île-de-France;2024-11-04;23:30;7884;264;0;1;0;11;0;127;7482;0;0;1;0;403
75;Nouvelle-Aquitaine;2024-11-04;23:30;4319;112;5760;241;0;659;0;168;-2616;0;0;241;0;6940
76;Occitanie;2024-11-04;23:30;3691;36;2548;446;0;1718;0;92;-1148;0;0;446;0;4840
28;Normandie;2024-11-04;23:30;3227;222;6319;82;0;15;0;86;-3497;0;0;54;29;6724
24;Centre-Val de Loire;2024-11-04;23:30;2074;29;8249;21;0;7;0;62;-6294;0;0;21;0;8368
44;Grand Est;2024-11-04;23:30;5119;1769;8054;761;0;703;0;151;-6318;0;0;761;0;11438
28;Normandie;2024-12-02;00:00;3217;216;6133;944;0;15;0;83;-4174;0;0;466;477;7391
75;Nouvelle-Aquitaine;2024-12-02;00:00;4814;125;4777;581;0;492;0;199;-1353;0;0;581;0;6174
44;Grand Est;2024-12-02;00:00;5458;204;8239;1095;0;908;-1;150;-5138;0;0;1095;0;10595
53;Bretagne;2024-12-02;00:00;2528;214;0;727;0;204;-1;52;1332;0;0;350;377;1196
93;Provence-Alpes-Côte d'Azur;2024-12-02;00:00;4930;128;0;1;0;872;0;117;3812;0;0;1;0;1118
27;Bourgogne-Franche-Comté;2024-12-02;00:00;2307;130;0;334;0;91;0;48;1704;0;0;334;0;603
76;Occitanie;2024-12-02;00:00;4483;41;2471;51;0;731;-864;96;1957;0;0;51;0;2526
32;Hauts-de-France;2024-12-02;00:00;5786;371;4605;2549;0;2;0;130;-1872;0;0;2549;0;7657
11;Île-de-France;2024-12-02;00:00;8735;146;0;54;0;5;0;140;8391;0;0;54;0;345
24;Centre-Val de Loire;2024-12-02;00:00;2187;48;10558;669;0;5;0;63;-9157;0;0;669;0;11343
84;Auvergne-Rhône-Alpes;2024-12-02;00:00;7566;110;11613;44;0;2969;-874;110;-6407;0;0;44;0;13972
52;Pays de la Loire;2024-12-02;00:00;2860;117;0;780;0;5;0;59;1899;0;0;446;334;961
28;Normandie;2024-12-02;00:30;3183;217;6185;946;0;16;0;82;-4261;0;0;459;487;7446
11;Île-de-France;2024-12-02;00:30;8447;146;0;48;0;5;0;133;8113;0;0;48;0;332
52;Pays de la Loire;2024-12-02;00:30;2835;122;0;750;0;5;0;58;1898;0;0;469;281;935
27;Bourgogne-Franche-Comté;2024-12-02;00:30;2262;130;0;342;0;145;0;48;1596;0;0;342;0;665
76;Occitanie;2024-12-02;00:30;4297;41;2537;39;0;661;-231;96;1152;0;0;39;0;3143
53;Bretagne;2024-12-02;00:30;2488;214;0;748;0;218;-1;52;1256;0;0;364;384;1231
93;Provence-Alpes-Côte d'Azur;2024-12-02;00:30;4750;128;0;1;0;815;0;121;3686;0;0;1;0;1065
75;Nouvelle-Aquitaine;2024-12-02;00:30;4846;124;4776;579;0;531;0;200;-1367;0;0;579;0;6210
32;Hauts-de-France;2024-12-02;00:30;5688;332;4604;2629;0;2;0;128;-2011;0;0;2629;0;7695
44;Grand Est;2024-12-02;00:30;5380;186;8251;1060;0;853;-132;149;-4996;0;0;1060;0;10367
84;Auvergne-Rhône-Alpes;2024-12-02;00:30;7473;110;11547;48;0;2877;-1269;110;-5949;0;0;48;0;13423
24;Centre-Val de Loire;2024-12-02;00:30;2124;48;10519;687;0;5;0;63;-9199;0;0;687;0;11322
75;Nouvelle-Aquitaine;2024-12-02;01:00;4664;124;4668;548;0;464;0;199;-1332;0;0;548;0;6003
93;Provence-Alpes-Côte d'Azur;2024-12-02;01:00;4551;129;0;2;0;807;0;125;3488;0;0;2;0;1063
53;Bretagne;2024-12-02;01:00;2285;215;0;707;0;220;-1;52;1093;0;0;356;352;1193
52;Pays de la Loire;2024-12-02;01:00;2657;123;0;735;0;5;0;57;1736;0;0;456;280;920
11;Île-de-France;2024-12-02;01:00;8031;146;0;43;0;5;0;130;7708;0;0;43;0;324
24;Centre-Val de Loire;2024-12-02;01:00;2051;48;10367;733;0;5;0;64;-9166;0;0;733;0;11217
44;Grand Est;2024-12-02;01:00;5113;174;8103;1020;0;834;-179;149;-4983;0;0;1020;0;10101
84;Auvergne-Rhône-Alpes;2024-12-02;01:00;7200;110;11405;41;0;2257;-1524;110;-5199;0;0;41;0;12399
76;Occitanie;2024-12-02;01:00;4138;41;2489;34;0;682;-387;98;1182;0;0;34;0;2957
32;Hauts-de-France;2024-12-02;01:00;5478;381;4604;2663;0;2;0;129;-2300;0;0;2663;0;7779
27;Bourgogne-Franche-Comté;2024-12-02;01:00;2192;130;0;355;0;85;0;49;1574;0;0;355;0;619
28;Normandie;2024-12-02;01:00;3012;216;6187;907;0;14;0;83;-4396;0;0;439;469;7407
24;Centre-Val de Loire;2024-12-02;01:30;2018;48;10382;735;0;6;0;63;-9216;0;0;735;0;11234
44;Grand Est;2024-12-02;01:30;5059;174;8150;1060;0;827;-179;148;-5120;0;0;1060;0;10180
52;Pays de la Loire;2024-12-02;01:30;2631;119;0;706;0;5;0;57;1744;0;0;455;251;887
53;Bretagne;2024-12-02;01:30;2193;216;0;715;0;221;-1;51;992;0;0;349;365;1202
28;Normandie;2024-12-02;01:30;3007;217;6186;894;0;14;0;83;-4387;0;0;421;473;7394
11;Île-de-France;2024-12-02;01:30;7641;146;0;57;0;5;0;131;7303;0;0;57;0;339
32;Hauts-de-France;2024-12-02;01:30;5482;340;4604;2638;0;2;0;128;-2228;0;0;2638;0;7712
76;Occitanie;2024-12-02;01:30;4083;41;2513;35;0;698;-420;97;1118;0;0;35;0;2964
27;Bourgogne-Franche-Comté;2024-12-02;01:30;2225;130;0;331;0;84;0;49;1632;0;0;331;0;594
84;Auvergne-Rhône-Alpes;2024-12-02;01:30;7093;110;11459;40;0;2219;-1608;108;-5236;0;0;40;0;12328
93;Provence-Alpes-Côte d'Azur;2024-12-02;01:30;4572;128;0;2;0;741;-48;125;3624;0;0;2;0;948
75;Nouvelle-Aquitaine;2024-12-02;01:30;4721;124;4695;541;0;381;0;195;-1216;0;0;541;0;5936
93;Provence-Alpes-Côte d'Azur;2024-12-02;02:00;4518;128;0;2;0;744;-51;125;3570;0;0;2;0;948
24;Centre-Val de Loire;2024-12-02;02:00;1895;48;10349;733;0;6;0;63;-9304;0;0;733;0;11199
44;Grand Est;2024-12-02;02:00;5051;175;8139;1110;0;830;-178;149;-5174;0;0;1110;0;10225
53;Bretagne;2024-12-02;02:00;2265;216;0;739;0;217;-1;51;1043;0;0;343;396;1222
84;Auvergne-Rhône-Alpes;2024-12-02;02:00;7091;110;11400;43;0;2228;-1776;110;-5024;0;0;43;0;12115
75;Nouvelle-Aquitaine;2024-12-02;02:00;4635;124;4663;529;0;354;0;197;-1232;0;0;529;0;5867
27;Bourgogne-Franche-Comté;2024-12-02;02:00;2275;130;0;320;0;84;0;49;1692;0;0;320;0;583
76;Occitanie;2024-12-02;02:00;4088;41;2484;46;0;672;-420;96;1168;0;0;46;0;2919
11;Île-de-France;2024-12-02;02:00;7374;146;0;62;0;5;0;132;7029;0;0;62;0;345
52;Pays de la Loire;2024-12-02;02:00;2602;118;0;646;0;5;0;57;1777;0;0;435;211;826
32;Hauts-de-France;2024-12-02;02:00;5306;356;4604;2527;0;2;0;124;-2305;0;0;2527;0;7613
28;Normandie;2024-12-02;02:00;2953;217;6190;873;0;14;0;84;-4424;0;0;411;462;7378
28;Normandie;2024-12-02;02:30;2893;216;6191;804;0;14;0;83;-4415;0;0;397;407;7308
84;Auvergne-Rhône-Alpes;2024-12-02;02:30;7145;110;11487;50;0;1858;-1406;110;-5065;0;0;50;0;12209
24;Centre-Val de Loire;2024-12-02;02:30;1882;48;10519;722;0;6;0;63;-9477;0;0;722;0;11358
93;Provence-Alpes-Côte d'Azur;2024-12-02;02:30;4605;128;0;1;0;721;-51;122;3684;0;0;2;0;921
27;Bourgogne-Franche-Comté;2024-12-02;02:30;2340;130;0;341;0;81;-1;49;1741;0;0;341;0;600
52;Pays de la Loire;2024-12-02;02:30;2507;118;0;623;0;5;0;57;1704;0;0;421;201;803
44;Grand Est;2024-12-02;02:30;5092;174;8257;1025;0;839;-178;148;-5176;0;0;1025;0;10265
53;Bretagne;2024-12-02;02:30;2197;214;0;727;0;206;-1;51;1000;0;0;345;382;1197
75;Nouvelle-Aquitaine;2024-12-02;02:30;4579;124;4748;480;0;341;0;198;-1314;0;0;480;0;5891
76;Occitanie;2024-12-02;02:30;4042;41;2534;62;0;682;-419;95;1047;0;0;62;0;2995
32;Hauts-de-France;2024-12-02;02:30;5272;370;4604;2451;0;2;0;124;-2281;0;0;2451;0;7551
11;Île-de-France;2024-12-02;02:30;7300;146;0;69;0;5;0;136;6943;0;0;69;0;356
75;Nouvelle-Aquitaine;2024-12-02;03:00;4380;124;4738;460;0;331;0;198;-1468;0;0;460;0;5851
76;Occitanie;2024-12-02;03:00;3955;41;2499;65;0;633;-420;95;1041;0;0;65;0;2913
27;Bourgogne-Franche-Comté;2024-12-02;03:00;2238;130;0;328;0;80;-68;47;1722;0;0;328;0;517
52;Pays de la Loire;2024-12-02;03:00;2392;117;0;608;0;5;0;57;1604;0;0;409;200;787
24;Centre-Val de Loire;2024-12-02;03:00;1829;48;10517;694;0;6;0;64;-9499;0;0;694;0;11329
32;Hauts-de-France;2024-12-02;03:00;5197;359;4603;2399;0;2;0;133;-2298;0;0;2399;0;7496
93;Provence-Alpes-Côte d'Azur;2024-12-02;03:00;4422;128;0;6;0;699;-51;123;3518;0;0;6;0;905
44;Grand Est;2024-12-02;03:00;4968;174;8113;1007;0;840;-178;146;-5131;0;0;1007;0;10102
11;Île-de-France;2024-12-02;03:00;7136;146;0;65;0;5;0;136;6787;0;0;65;0;352
84;Auvergne-Rhône-Alpes;2024-12-02;03:00;7115;109;11379;47;0;1807;-1644;110;-4694;0;0;47;0;11808
53;Bretagne;2024-12-02;03:00;2099;215;0;787;0;170;-1;50;879;0;0;342;445;1221
28;Normandie;2024-12-02;03:00;2847;217;6190;824;0;14;0;83;-4480;0;0;396;428;7328
52;Pays de la Loire;2024-12-02;03:30;2338;118;0;632;0;5;0;58;1524;0;0;397;235;813
27;Bourgogne-Franche-Comté;2024-12-02;03:30;2263;130;0;342;0;80;-68;47;1731;0;0;342;0;531
53;Bretagne;2024-12-02;03:30;2092;215;0;786;0;114;-1;50;930;0;0;329;457;1164
93;Provence-Alpes-Côte d'Azur;2024-12-02;03:30;4331;128;0;4;0;698;-51;125;3427;0;0;4;0;904
24;Centre-Val de Loire;2024-12-02;03:30;1784;48;10510;745;0;6;0;64;-9590;0;0;745;0;11373
76;Occitanie;2024-12-02;03:30;3907;41;2512;52;0;610;-728;93;1326;0;0;52;0;2580
44;Grand Est;2024-12-02;03:30;4835;174;8119;1059;0;823;-178;148;-5311;0;0;1059;0;10145
