Type_Ouvrage,Code_Ligne,Tension,Ville_Depart,Ville_Arrivee,Capacite_MW,Reg_Depart_Code,Reg_Depart,Reg_Arrivee_Code,Reg_Arrivee
AERIEN,PALUNL62SEPTE,225kV,PALUN (LA),SEPTEMES,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,PALUNL31SEPTE,225kV,PALUN (LA),SEPTEMES,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,SALIGL61ZSAL6,225kV,SALIGNAC,SISTERON,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,SALIGL61ZSAL6,225kV,SISTERON,ST-AUBAN,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,BAIXAL71GAUDI,400kV,BAIXAS,LA GAUDIERE,1500,76,Occitanie,93,Provence-Alpes-Côte d'Azur
AERIEN,A.LI6L61G.SYN,225kV,AIR-LIQUIDE(A GRANDE SYNTHE),GRANDE-SYNTHE,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,SSROCL62VERTE,225kV,ST-ROCH,VERTEFEUILLE,400,24,Centre-Val de Loire,32,Hauts-de-France
AERIEN,P.GASL72TERRI,400kV,PLESSIS-GASSOT,TERRIER,1500,11,Île-de-France,11,Île-de-France
AERIEN,CERGYL73TERRI,400kV,CERGY,TERRIER,1500,11,Île-de-France,11,Île-de-France
AERIEN,LESCAL61MARSI,225kV,LESCAR,MARSILLON,400,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,.ENSDL71VIGY,400kV,ENSDORF,VIGY,1500,0,Étranger,44,Grand Est
AERIEN,.ENSDL72VIGY,400kV,ENSDORF,VIGY,1500,0,Étranger,44,Grand Est
AERIEN,P.GASL74TERRI,400kV,PLESSIS-GASSOT,TERRIER,1500,11,Île-de-France,11,Île-de-France
AERIEN,ARGOEL71MANDA,400kV,ARGOEUVES,MANDARINS,1500,32,Hauts-de-France,32,Hauts-de-France
AERIEN,FRUGEL71MANDA,400kV,FRUGES,MANDARINS,1500,32,Hauts-de-France,32,Hauts-de-France
AERIEN,MUHLBL72SIERE,400kV,MUHLBACH,SIERENTZ,1500,44,Grand Est,44,Grand Est
AERIEN,B.EPIL61DOMLO,225kV,BELLE-EPINE,DOMLOUP,400,53,Bretagne,53,Bretagne
AERIEN,B.EPIL62ZSSL7,225kV,BELLE-EPINE,DOMLOUP,400,53,Bretagne,53,Bretagne
AERIEN,B.EPIL62ZSSL7,225kV,DOMLOUP,ST-LAURENT,400,53,Bretagne,44,Grand Est
AERIEN,LARDIL61ZLARD,225kV,GOLINHAC,RUEYRES,400,76,Occitanie,76,Occitanie
AERIEN,LARDIL61ZLARD,225kV,RUEYRES,COUESQUE,400,76,Occitanie,76,Occitanie
AERIEN,LARDIL61ZLARD,225kV,COUESQUE,LARDIT,400,76,Occitanie,76,Occitanie
AERIEN,BOUDEL61C.RHO,225kV,BOUDEYRE,CHATEAUNEUF-DU-RHONE,400,76,Occitanie,84,Auvergne-Rhône-Alpes
AERIEN,.BASSL71MAMBE,400kV,BASSECOURT,MAMBELIN,1500,0,Étranger,27,Bourgogne-Franche-Comté
AERIEN,FAMARL61G.CAI,225kV,FAMARS,GROS-CAILLOU,400,32,Hauts-de-France,11,Île-de-France
AERIEN,CSLL8L61SAUMA,225kV,CASTELLE (LA),SAUMADE,400,76,Occitanie,76,Occitanie
AERIEN,P.GASL72TERRI,400kV,PLESSIS-GASSOT,TERRIER,1500,11,Île-de-France,11,Île-de-France
AERIEN,ARGOEL71P.GAS,400kV,ARGOEUVES,PLESSIS-GASSOT,1500,32,Hauts-de-France,11,Île-de-France
AERIEN,GEN.PL61IZERN,225kV,GENISSIAT-POSTE,IZERNORE,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,GEN.PL61IZERN,225kV,GENISSIAT-POSTE,IZERNORE,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,L.CHAL61S.DAM,225kV,LONG-CHAMP (LE),SOISSONS-NOTRE-DAME,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,DAMBRL61ZSEMO,225kV,CARRES(LES),DAMBRON,400,24,Centre-Val de Loire,24,Centre-Val de Loire
AERIEN,DAMBRL61ZSEMO,225kV,DAMBRON,TIVERNON,400,24,Centre-Val de Loire,24,Centre-Val de Loire
AERIEN,DAMBRL61ZSEMO,225kV,TIVERNON,VILLEJUST,400,24,Centre-Val de Loire,11,Île-de-France
AERIEN,PASSYL61PRESS,225kV,PASSY,PRESSY,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,PRESSL32VOUGY,225kV,PRESSY,VOUGY,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,A.LI6L61G.SYN,225kV,AIR-LIQUIDE(A GRANDE SYNTHE),GRANDE-SYNTHE,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,G.SYNL61ROZEB,225kV,GRANDE-SYNTHE,ROZEBOOM,400,32,Hauts-de-France,0,Étranger
AERIEN,BOISSL71MIONS,400kV,BOISSE (LA),MIONS,1500,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,FOUSCL61TAMAR,225kV,FOUSCAIS,TAMAREAU,400,76,Occitanie,76,Occitanie
AERIEN,BZGUIL61ETUPE,225kV,BOURGUIGNON,ETUPES,400,27,Bourgogne-Franche-Comté,27,Bourgogne-Franche-Comté
AERIEN,LIMEUL71PENL5,400kV,LIMEUX,PENLY (POSTE EVACUATION),1500,32,Hauts-de-France,28,Normandie
AERIEN,CLEONL61MANOI,225kV,CLEON,MANOIR,400,28,Normandie,28,Normandie
AERIEN,CARR5L61ZCARR,225kV,CARRES(LES),DAMBRON,400,24,Centre-Val de Loire,24,Centre-Val de Loire
AERIEN,CARR5L61ZCARR,225kV,DAMBRON,TIVERNON,400,24,Centre-Val de Loire,24,Centre-Val de Loire
AERIEN,CARR5L61ZCARR,225kV,TIVERNON,VILLEJUST,400,24,Centre-Val de Loire,11,Île-de-France
AERIEN,RICHEL61SSHUB,225kV,RICHEMONT,ST-HUBERT,400,44,Grand Est,44,Grand Est
AERIEN,CIVAUL75VALDI,400kV,CIVAUX,VALDIVIENNE,1500,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,SSELOL61VNOL,225kV,ST-ELOI,VIGNOL,400,84,Auvergne-Rhône-Alpes,27,Bourgogne-Franche-Comté
AERIEN,GARCHL31SSELO,225kV,GARCHIZY,ST-ELOI,400,27,Bourgogne-Franche-Comté,84,Auvergne-Rhône-Alpes
AERIEN,G.BA5L62ZG.BA,225kV,BOUTRE,GREOUX LES BAINS,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,G.BA5L62ZG.BA,225kV,GREOUX LES BAINS,STE-TULLE,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,SSGCOL61ZSS11,225kV,CUBNEZAIS,SAINT-GERAUD-DE-CORPS,400,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,SSGCOL61ZSS11,225kV,SAINT-GERAUD-DE-CORPS,TUILIERES,400,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,CUBNEL61ZSS11,225kV,CUBNEZAIS,SAINT-GERAUD-DE-CORPS,400,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,CUBNEL61ZSS11,225kV,SAINT-GERAUD-DE-CORPS,TUILIERES,400,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,CUBNEL61ZSS11,225kV,CUBNEZAIS,SAINT-GERAUD-DE-CORPS,400,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,CUBNEL61ZSS11,225kV,SAINT-GERAUD-DE-CORPS,TUILIERES,400,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,BIANCL61P.GR5,225kV,BIANCON,PLAN-DE-GRASSE,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,MOUGIL61P.GR5,225kV,MOUGINS,PLAN-DE-GRASSE,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,SSHUBL61ZGAN5,225kV,AMNEVILLE,ST-HUBERT,400,44,Grand Est,44,Grand Est
AERIEN,SSHUBL61ZGAN5,225kV,ST-HUBERT,VIGY,400,44,Grand Est,44,Grand Est
AERIEN,DUVIGL61ZDUV5,225kV,BRODE,DUVIGNEAU,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,DUVIGL61ZDUV5,225kV,DUVIGNEAU,FLANDRE MARITIME,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,CHARPL71GREPI,400kV,CHARPENAY,GREPILLES,1500,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,CISSAL61MQIS,225kV,CISSAC,MARQUIS (LE),400,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,ARRIGL61COLON,225kV,ARRIGHI,COLONIE,400,94,Corse,94,Corse
AERIEN,ARRIGL61V.GEO,225kV,ARRIGHI,VILLENEUVE-ST-GEORGES,400,94,Corse,11,Île-de-France
AERIEN,AVELIL71GAVRE,400kV,AVELIN,GAVRELLE,1500,32,Hauts-de-France,32,Hauts-de-France
AERIEN,AVELIL72GAVRE,400kV,AVELIN,GAVRELLE,1500,32,Hauts-de-France,32,Hauts-de-France
AERIEN,CZRIEL61VENDI,225kV,COURRIERES,VENDIN,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,G.COLL61WARAN,225kV,GRAND COLOMBIER,WARANDE,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,BLOCAL61LIMEU,225kV,BLOCAUX,LIMEUX,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,BLOCAL61ZH.B5,225kV,ARGOEUVES,BLOCAUX,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,BLOCAL61ZH.B5,225kV,BLOCAUX,HORNOY-LE-BOURG,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,CARRIL61MORU,225kV,CARRIERES,MORU,400,11,Île-de-France,11,Île-de-France
AERIEN,BRENOL31SSMAX,225kV,BRENOUILLE,STE-MAXENCE,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,PENLYL72PENL5,400kV,PENLY (POSTE CENTRALE),PENLY (POSTE EVACUATION),1500,28,Normandie,28,Normandie
AERIEN,ARLODL61GEN.P,225kV,ARLOD,GENISSIAT-POSTE,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,ARLODL61GEN.P,225kV,ARLOD,GENISSIAT-POSTE,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,HOSPIL61ZMERE,225kV,HOSPITALET (L ),MERENS,400,76,Occitanie,76,Occitanie
AERIEN,HOSPIL61ZMERE,225kV,MERENS,TARASCON,400,76,Occitanie,76,Occitanie
AERIEN,VIGY L61ZPELT,225kV,BEZAUMONT,PELTRE,400,44,Grand Est,44,Grand Est
AERIEN,VIGY L61ZPELT,225kV,PELTRE,VIGY,400,44,Grand Est,44,Grand Est
AERIEN,CPNOLL61FRASN,225kV,CHAMPAGNOLE,FRASNE,400,27,Bourgogne-Franche-Comté,27,Bourgogne-Franche-Comté
AERIEN,B.MONL72COULA,400kV,BEAUMONT-MONTEUX,COULANGE,1500,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,PRATCL61TREVA,225kV,PRATCLAUX,TREVAS,400,84,Auvergne-Rhône-Alpes,75,Nouvelle-Aquitaine
AERIEN,M.MORL61SAUS5,225kV,MITRY,MORY (E.D.F.),400,11,Île-de-France,32,Hauts-de-France
AERIEN,M.MORL61SAUS5,225kV,MORY (E.D.F.),SAUSSET,400,32,Hauts-de-France,93,Provence-Alpes-Côte d'Azur
AERIEN,CARRIL61VALES,225kV,CARRIERES,VALESCOURT,400,11,Île-de-France,32,Hauts-de-France
AERIEN,VALESL61ZB.ME,225kV,ROYE,VALESCOURT,400,27,Bourgogne-Franche-Comté,32,Hauts-de-France
AERIEN,VALESL61ZB.ME,225kV,VALESCOURT,BUS-LA-MESIERE,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,BARNAL71TERRI,400kV,BARNABOS,TERRIER,1500,28,Normandie,11,Île-de-France
AERIEN,BARNAL72TERRI,400kV,BARNABOS,TERRIER,1500,28,Normandie,11,Île-de-France
AERIEN,BRAUDL71MQIS,400kV,BRAUD,MARQUIS (LE),1500,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,CUBNEL72MQIS,400kV,CUBNEZAIS,MARQUIS (LE),1500,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,ARRIGL61SSMR,225kV,ARRIGHI,ST-MAUR,400,94,Corse,24,Centre-Val de Loire
AERIEN,BUSSUL61ETUPE,225kV,BUSSUREL,ETUPES,400,27,Bourgogne-Franche-Comté,27,Bourgogne-Franche-Comté
AERIEN,MAMBEL61PUSY,225kV,MAMBELIN,PUSY,400,27,Bourgogne-Franche-Comté,27,Bourgogne-Franche-Comté
AERIEN,LONG6L61V.MOU,225kV,LONGEFAN,VIEUX-MOULIN,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,CHABRL61L.NEU,225kV,CHABRILLAN,LOGIS-NEUF,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,L.NEUL61ZMANG,225kV,ETOILE-SUR-RHONE,LOGIS-NEUF,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,L.NEUL61ZMANG,225kV,LOGIS-NEUF,VALENCE,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,DOMLOL72OUDON,400kV,DOMLOUP,OUDON,1500,53,Bretagne,52,Pays de la Loire
AERIEN,VLEJUL61ZMTJA,225kV,ST-AUBIN,MONTJAY,400,11,Île-de-France,11,Île-de-France
AERIEN,VLEJUL61ZMTJA,225kV,MONTJAY,VILLEJUST,400,11,Île-de-France,11,Île-de-France
AERIEN,VLEJUL61ZMTJ5,225kV,ELANCOURT,VILLEJUST,400,11,Île-de-France,11,Île-de-France
AERIEN,VLEJUL61ZMTJ5,225kV,VILLEJUST,MONTJAY,400,11,Île-de-France,11,Île-de-France
AERIEN,ZCOUEL61ZLARD,225kV,GOLINHAC,RUEYRES,400,76,Occitanie,76,Occitanie
AERIEN,ZCOUEL61ZLARD,225kV,RUEYRES,COUESQUE,400,76,Occitanie,76,Occitanie
AERIEN,ZCOUEL61ZLARD,225kV,COUESQUE,LARDIT,400,76,Occitanie,76,Occitanie
AERIEN,H.DIEL61VAUPA,225kV,HOTEL DIEU,VAUPALIERE (LA),400,28,Normandie,28,Normandie
AERIEN,H.DIEL62VAUPA,225kV,HOTEL DIEU,VAUPALIERE (LA),400,28,Normandie,28,Normandie
AERIEN,MARNIL61ZMAR8,225kV,AOSTE,BRENS,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,MARNIL61ZMAR8,225kV,BRENS,MARNISE (LA),400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,DOUVRL61ZPLAC,225kV,DOUVRIN,LESTARQUIT,400,32,Hauts-de-France,53,Bretagne
AERIEN,DOUVRL61ZPLAC,225kV,LESTARQUIT,PLACHY (LE),400,53,Bretagne,32,Hauts-de-France
AERIEN,AQUEDL61ZCOQU,225kV,AQUEDUCS (LES),COQUIBUS,400,11,Île-de-France,32,Hauts-de-France
AERIEN,AQUEDL61ZCOQU,225kV,COQUIBUS,GRIGNY,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,FRASNL71GEN.P,400kV,FRASNE,GENISSIAT-POSTE,1500,27,Bourgogne-Franche-Comté,84,Auvergne-Rhône-Alpes
AERIEN,COULAL74CRUA5,400kV,COULANGE,CRUAS (-MEYSSE),1500,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,COULAL73CRUA5,400kV,COULANGE,CRUAS (-MEYSSE),1500,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,COULAL74CRUA5,400kV,COULANGE,CRUAS (-MEYSSE),1500,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,CERNAL61VESLE,225kV,CERNAY,VESLE,400,44,Grand Est,44,Grand Est
AERIEN,MOIMOL61MORU,225kV,MOIMONT,MORU,400,11,Île-de-France,11,Île-de-France
AERIEN,MOIMOL61P.GAS,225kV,MOIMONT,PLESSIS-GASSOT,400,11,Île-de-France,11,Île-de-France
AERIEN,BUTTAL61ZBUTT,225kV,BUTTAVENT,FLERS,400,28,Normandie,28,Normandie
AERIEN,BUTTAL61ZBUTT,225kV,FLERS,LAVAL,400,28,Normandie,52,Pays de la Loire
AERIEN,DONZEL61FEROU,225kV,DONZENAC,FEROUGE,400,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,DONZEL61FEROU,225kV,DONZENAC,FEROUGE,400,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,FEUILL61ROCAD,225kV,FEUILLANE,ROCADE,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,G.SYNL61Q.ECL,225kV,GRANDE-SYNTHE,QUATRE-ECLUSES,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,G.SYNL61ZQ.EC,225kV,DUNES (LES),GRANDE-SYNTHE,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,G.SYNL61ZQ.EC,225kV,GRANDE-SYNTHE,QUATRE-ECLUSES,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,MEZE5L61PORCH,225kV,MEZEROLLES,PORCHEVILLE,400,32,Hauts-de-France,11,Île-de-France
AERIEN,COUBEL61MOISE,225kV,COUBERT,MOISENAY,400,11,Île-de-France,11,Île-de-France
AERIEN,CZTRYL61MOISE,225kV,COURTRY,MOISENAY,400,11,Île-de-France,11,Île-de-France
AERIEN,DOMLOL71P.HA5,400kV,DOMLOUP,PLAINE HAUTE,1500,53,Bretagne,53,Bretagne
AERIEN,BISSYL61G.ILE,225kV,BISSY,GRANDE-ILE,400,27,Bourgogne-Franche-Comté,84,Auvergne-Rhône-Alpes
AERIEN,B.RONL31BISSY,225kV,BISSY,BUISSON ROND,400,27,Bourgogne-Franche-Comté,27,Bourgogne-Franche-Comté
AERIEN,P.ROSL61SSAVO,225kV,PETITE-ROSSELLE,ST-AVOLD,400,44,Grand Est,44,Grand Est
AERIEN,VAIREL61VLEVA,225kV,VAIRES (-SUR-MARNE),VILLEVAUDE,400,11,Île-de-France,11,Île-de-France
AERIEN,VAIREL61VLEVA,225kV,VAIRES (-SUR-MARNE),VILLEVAUDE,400,11,Île-de-France,11,Île-de-France
AERIEN,DARCEL61VIELM,225kV,DARCEY,VIELMOULIN,400,27,Bourgogne-Franche-Comté,27,Bourgogne-Franche-Comté
AERIEN,.RONDL72ALBER,400kV,ALBERTVILLE,RONDISSONE,1500,84,Auvergne-Rhône-Alpes,0,Étranger
AERIEN,COQUAL61ROUGE,225kV,COQUAINVILLIERS,ROUGEMONTIER,400,28,Normandie,28,Normandie
AERIEN,CBAUDL61ZCBAU,225kV,BEAUMONT-MONTEUX,CHABRILLAN,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,CBAUDL61ZCBAU,225kV,CHABRILLAN,CHAMBAUD,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,P.ANDL61SAUS2,225kV,PRAZ-ST-ANDRE,SAUSSAZ II (LA),400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,P.ANDL61SAUS2,225kV,PRAZ-ST-ANDRE,SAUSSAZ II (LA),400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,.BASSL71SIERE,400kV,BASSECOURT,SIERENTZ,1500,0,Étranger,44,Grand Est
AERIEN,MTAG5L61ZVILA,225kV,CHATEAURENARD,MONTAGNETTE (LA),400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,MTAG5L61ZVILA,225kV,MONTAGNETTE (LA),ROQUEROUSSE,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,PARC L61QUINT,225kV,PARC (LE),QUINTES (LES),400,28,Normandie,52,Pays de la Loire
AERIEN,PARC L62QUINT,225kV,PARC (LE),QUINTES (LES),400,28,Normandie,52,Pays de la Loire
AERIEN,CXNAYL61ZJUST,225kV,CHAUNAY,DAMBRON,400,75,Nouvelle-Aquitaine,24,Centre-Val de Loire
AERIEN,CXNAYL61ZJUST,225kV,DAMBRON,JUSTICE,400,24,Centre-Val de Loire,24,Centre-Val de Loire
AERIEN,LAFIGL61ZLAFI,225kV,BARJAC,PIED-DE-BORNE,400,76,Occitanie,76,Occitanie
AERIEN,LAFIGL61ZLAFI,225kV,PIED-DE-BORNE,LAFIGERE,400,76,Occitanie,76,Occitanie
AERIEN,SSAVOL61SUIS5,225kV,ST-AVOLD,SUISSE,400,44,Grand Est,44,Grand Est
AERIEN,COULAL72TRI.P,400kV,COULANGE,TRICASTIN-POSTE (LE),1500,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,RECY L61ZCUPE,225kV,CUPERLY,RECY,400,44,Grand Est,44,Grand Est
AERIEN,RECY L61ZCUPE,225kV,RECY,VESLE,400,44,Grand Est,44,Grand Est
AERIEN,LANEUL61SUIS5,225kV,LANEUVEVILLE,SUISSE,400,44,Grand Est,44,Grand Est
AERIEN,.VICHL71BAIXA,400kV,VICH,BAIXAS,1500,0,Étranger,76,Occitanie
AERIEN,MARTYL61SQUIV,225kV,MARTYRE (LA),SQUIVIDAN,400,53,Bretagne,53,Bretagne
AERIEN,MARTYL62ZTREF,225kV,DIRINON,MARTYRE (LA),400,53,Bretagne,53,Bretagne
AERIEN,MARTYL62ZTREF,225kV,MARTYRE (LA),SQUIVIDAN,400,53,Bretagne,53,Bretagne
AERIEN,DAMBRL72GATI5,400kV,DAMBRON,GATINAIS,1500,24,Centre-Val de Loire,24,Centre-Val de Loire
AERIEN,ECHINL61MANDA,225kV,ECHINGHEN,MANDARINS,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,MANDAL41MQISE,225kV,MANDARINS,MARQUISE,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,CHAL7L61FESSE,225kV,CHALAMPE,FESSENHEIM(CENTRALE HYDRAULIQUE),400,44,Grand Est,44,Grand Est
AERIEN,P.ANDL61SAUS2,225kV,PRAZ-ST-ANDRE,SAUSSAZ II (LA),400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,BISSOL21SAUS2,225kV,BISSORTE,SAUSSAZ II (LA),400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,MOUISL61TERRA,225kV,MOUISSONNES,TERRADOU,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,CAZARL61JALIS,225kV,CAZARIL,JALIS,400,76,Occitanie,76,Occitanie
AERIEN,MONDIL61ORANG,225kV,MONDION,ORANGERIE (L),400,75,Nouvelle-Aquitaine,24,Centre-Val de Loire
AERIEN,AUBUSL62MOLE,225kV,AUBUSSON,MOLE (LA),400,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,CUBNEL61MTGUY,225kV,CUBNEZAIS,MONTGUYON,400,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,CUBNEL61ZSS11,225kV,CUBNEZAIS,SAINT-GERAUD-DE-CORPS,400,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,CUBNEL61ZSS11,225kV,SAINT-GERAUD-DE-CORPS,TUILIERES,400,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,MAREGL61MOLE,225kV,MAREGES,MOLE (LA),400,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,FOSSEL61ORSON,225kV,FOSSES (LES),ORSONVILLE,400,11,Île-de-France,11,Île-de-France
AERIEN,LANDRL61MTOIS,225kV,LANDRES,MONTOIS,400,44,Grand Est,44,Grand Est
AERIEN,LANDRL61VIGY,225kV,LANDRES,VIGY,400,44,Grand Est,44,Grand Est
AERIEN,CROIXL61H.VIN,225kV,CROIX (LA),HAUT-VINAGE,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,CROIXL62H.VIN,225kV,CROIX (LA),HAUT-VINAGE,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,.ENSDL61SSAVO,225kV,ENSDORF,ST-AVOLD,400,0,Étranger,44,Grand Est
AERIEN,CHEV5L61VERTO,225kV,CHEVIRE,VERTOU,400,52,Pays de la Loire,52,Pays de la Loire
AERIEN,ECHINL61SORRU,225kV,ECHINGHEN,SORRUS,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,B.CO6L61SORRU,225kV,BRAILLY-CORNEHOTTE,SORRUS,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,OUDONL72TAUTE,400kV,OUDON,TAUTE,1500,52,Pays de la Loire,28,Normandie
AERIEN,ARGIEL61ETUPE,225kV,ARGIESANS,ETUPES,400,27,Bourgogne-Franche-Comté,27,Bourgogne-Franche-Comté
AERIEN,BACALL61BRUGE,225kV,BACALAN,BRUGES,400,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,AVRONL62ZAVR5,225kV,PLAISANCE,VILLEVAUDE,400,11,Île-de-France,11,Île-de-France
AERIEN,AVRONL62ZAVR5,225kV,VILLEVAUDE,AVRON,400,11,Île-de-France,11,Île-de-France
AERIEN,MARMAL61PAUDY,225kV,MARMAGNE,PAUDY,400,24,Centre-Val de Loire,24,Centre-Val de Loire
AERIEN,MARMAL61PAUDY,225kV,MARMAGNE,PAUDY,400,24,Centre-Val de Loire,24,Centre-Val de Loire
AERIEN,CARRIL61MORU,225kV,CARRIERES,MORU,400,11,Île-de-France,11,Île-de-France
AERIEN,PRELEL62SEREI,225kV,PRELES (LES),SEREIN,400,27,Bourgogne-Franche-Comté,27,Bourgogne-Franche-Comté
AERIEN,MOUCHL61OULLI,225kV,MOUCHE (LA),OULLINS,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,MOUCHL31OULLI,225kV,MOUCHE (LA),OULLINS,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,BOCTOL71M.SEI,400kV,BOCTOIS,MERY-SUR-SEINE,1500,44,Grand Est,44,Grand Est
AERIEN,P.RHIL61STRAS,225kV,PORT-DU-RHIN,STRASBOURG,400,44,Grand Est,44,Grand Est
AERIEN,ORMESL61VEZIL,225kV,ORMES,VEZILLY,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,ALLINL61CORNI,225kV,ALLINGES,CORNIER,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,G.PORL62WARAN,225kV,GRAND-PORT,WARANDE,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,GRAV5L75WARAN,400kV,GRAVELINES (CENTRALE),WARANDE,1500,32,Hauts-de-France,32,Hauts-de-France
