Code INSEE région;Région;Date;Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;Eolien terrestre;Eolien offshore;Total gen (MW);nuclear_selected_MW;gen_reduced_MW;nuclear_gen_reduced_MW
76;Occitanie;2024-10-04;02:00;3094;1;2096;724;0;1785;-36;84;-1561;0;0;724;0;4654;0.0;4654.0;2096.0
76;Occitanie;2024-10-04;03:00;3044;1;2097;725;0;1699;-36;83;-1524;0;0;725;0;4569;0.0;4569.0;2097.0
76;Occitanie;2024-10-04;04:00;2771;1;2098;752;0;1434;-36;82;-1559;0;0;752;0;4331;0.0;4331.0;2098.0
76;Occitanie;2024-10-04;05:00;2812;1;2100;735;0;1447;-36;83;-1518;0;0;735;0;4330;0.0;4330.0;2100.0
76;Occitanie;2024-10-04;06:00;3096;1;2101;759;0;1917;0;80;-1761;0;0;759;0;4858;0.0;4858.0;2101.0
76;Occitanie;2024-10-04;07:00;3645;1;2101;790;0;2375;0;78;-1700;0;0;790;0;5345;0.0;5345.0;2101.0
76;Occitanie;2024-10-04;08:00;3804;9;2102;805;62;2514;0;77;-1766;0;0;805;0;5569;0.0;5569.0;2102.0
76;Occitanie;2024-10-04;09:00;4043;9;2104;795;531;2452;0;78;-1925;0;0;795;0;5969;0.0;5969.0;2104.0
76;Occitanie;2024-10-04;10:00;4083;9;2104;796;845;1927;0;77;-1675;0;0;796;0;5758;0.0;5758.0;2104.0
76;Occitanie;2024-10-04;11:00;4147;9;2103;808;1829;1458;-6;78;-2132;0;0;808;0;6279;0.0;6279.0;2103.0
76;Occitanie;2024-10-04;12:00;4241;9;2099;860;2344;1591;-10;82;-2735;0;0;860;0;6975;0.0;6975.0;2099.0
76;Occitanie;2024-10-04;13:00;4418;9;2096;932;2641;953;-29;79;-2262;0;0;932;0;6681;0.0;6681.0;2096.0
76;Occitanie;2024-10-04;14:00;4397;9;2094;933;2678;730;-350;83;-1779;0;0;933;0;6177;0.0;6177.0;2094.0
76;Occitanie;2024-10-04;15:00;4028;9;2092;940;2570;700;-453;88;-1919;0;0;940;0;5946;0.0;5946.0;2092.0
76;Occitanie;2024-10-04;16:00;3850;9;2090;949;2278;713;-271;93;-2013;0;0;949;0;5861;0.0;5861.0;2090.0
76;Occitanie;2024-10-04;17:00;3772;10;2088;914;1783;1483;-36;92;-2559;0;0;914;0;6334;0.0;6334.0;2088.0
76;Occitanie;2024-10-04;18:00;3668;8;2086;866;980;1633;-36;92;-1960;0;0;866;0;5629;0.0;5629.0;2086.0
76;Occitanie;2024-10-04;19:00;3861;5;2086;656;33;2794;0;95;-1808;0;0;656;0;5669;0.0;5669.0;2086.0
76;Occitanie;2024-10-04;20:00;4294;5;2086;633;2;2671;0;101;-1204;0;0;633;0;5498;0.0;5498.0;2086.0
76;Occitanie;2024-10-04;21:00;3818;1;2090;618;0;2602;0;104;-1598;0;0;618;0;5415;0.0;5415.0;2090.0
76;Occitanie;2024-10-04;22:00;3774;1;1872;469;0;2241;0;106;-914;0;0;469;0;4689;0.0;4689.0;1872.0
76;Occitanie;2024-10-04;23:00;4013;1;1052;417;0;2522;0;106;-85;0;0;417;0;4098;0.0;4098.0;1052.0
76;Occitanie;2024-11-04;00:00;3564;30;2544;401;0;1681;0;102;-1193;0;0;401;0;4758;0.0;4758.0;2544.0
76;Occitanie;2024-11-04;01:00;3233;30;2522;439;0;1246;-320;103;-787;0;0;439;0;4020;0.0;4020.0;2522.0
76;Occitanie;2024-11-04;02:00;3055;30;2506;500;0;1089;-405;105;-768;0;0;500;0;3825;0.0;3825.0;2506.0
76;Occitanie;2024-11-04;03:00;2910;30;2493;493;0;871;-805;101;-272;0;0;493;0;3183;0.0;3183.0;2493.0
76;Occitanie;2024-11-04;04:00;2737;30;2497;553;0;827;-802;102;-467;0;0;553;0;3207;0.0;3207.0;2497.0
76;Occitanie;2024-11-04;05:00;2775;30;2498;591;0;856;-669;98;-629;0;0;591;0;3404;0.0;3404.0;2498.0
76;Occitanie;2024-11-04;06:00;3110;30;2550;567;0;1278;0;86;-1400;0;0;567;0;4511;0.0;4511.0;2550.0
76;Occitanie;2024-11-04;07:00;3478;30;2567;562;0;2717;0;92;-2490;0;0;562;0;5968;0.0;5968.0;2567.0
76;Occitanie;2024-11-04;08:00;3661;34;2567;552;153;2814;0;98;-2556;0;0;552;0;6218;0.0;6218.0;2567.0
76;Occitanie;2024-11-04;09:00;3909;33;2567;502;628;2586;0;92;-2499;0;0;502;0;6408;0.0;6408.0;2567.0
76;Occitanie;2024-11-04;10:00;4001;36;2564;418;1154;1927;0;98;-2195;0;0;418;0;6197;0.0;6197.0;2564.0
76;Occitanie;2024-11-04;11:00;3932;38;2561;392;1585;1525;-3;97;-2264;0;0;392;0;6195;0.0;6195.0;2561.0
76;Occitanie;2024-11-04;12:00;4197;39;2558;412;1775;1378;-3;97;-2059;0;0;412;0;6256;0.0;6256.0;2558.0
76;Occitanie;2024-11-04;13:00;4271;35;2550;421;1769;1357;-3;98;-1956;0;0;421;0;6227;0.0;6227.0;2550.0
76;Occitanie;2024-11-04;14:00;4200;39;2538;400;1603;1223;-517;97;-1183;0;0;400;0;5383;0.0;5383.0;2538.0
76;Occitanie;2024-11-04;15:00;3845;35;2534;409;1203;833;-601;97;-666;0;0;409;0;4510;0.0;4510.0;2534.0
76;Occitanie;2024-11-04;16:00;3763;35;2529;427;696;1303;-493;97;-832;0;0;427;0;4594;0.0;4594.0;2529.0
76;Occitanie;2024-11-04;17:00;3526;35;2530;440;69;2042;0;95;-1685;0;0;440;0;5211;0.0;5211.0;2530.0
76;Occitanie;2024-11-04;18:00;3990;39;2536;474;1;3016;0;93;-2168;0;0;474;0;6159;0.0;6159.0;2536.0
76;Occitanie;2024-11-04;19:00;4302;39;2536;482;0;3034;0;93;-1882;0;0;482;0;6184;0.0;6184.0;2536.0
76;Occitanie;2024-11-04;20:00;4245;40;2537;478;0;2849;0;91;-1749;0;0;478;0;5995;0.0;5995.0;2537.0
76;Occitanie;2024-11-04;21:00;3895;36;2542;458;0;2583;0;93;-1817;0;0;458;0;5712;0.0;5712.0;2542.0
76;Occitanie;2024-11-04;22:00;3529;36;2542;423;0;2181;0;92;-1745;0;0;423;0;5274;0.0;5274.0;2542.0
76;Occitanie;2024-11-04;23:00;3831;36;2546;430;0;2029;0;91;-1302;0;0;430;0;5132;0.0;5132.0;2546.0
76;Occitanie;2024-12-02;00:00;4483;41;2471;51;0;731;-864;96;1957;0;0;51;0;2526;0.0;2526.0;2471.0
76;Occitanie;2024-12-02;01:00;4138;41;2489;34;0;682;-387;98;1182;0;0;34;0;2957;0.0;2957.0;2489.0
76;Occitanie;2024-12-02;02:00;4088;41;2484;46;0;672;-420;96;1168;0;0;46;0;2919;0.0;2919.0;2484.0
76;Occitanie;2024-12-02;03:00;3955;41;2499;65;0;633;-420;95;1041;0;0;65;0;2913;0.0;2913.0;2499.0
76;Occitanie;2024-12-02;04:00;3810;41;2493;30;0;617;-849;97;1382;0;0;30;0;2429;0.0;2429.0;2493.0
76;Occitanie;2024-12-02;05:00;3830;42;2487;41;0;631;-645;96;1179;0;0;41;0;2652;0.0;2652.0;2487.0
76;Occitanie;2024-12-02;06:00;4273;42;2500;41;0;744;-205;97;1054;0;0;41;0;3219;0.0;3219.0;2500.0
76;Occitanie;2024-12-02;07:00;4755;42;2558;30;0;1737;-74;95;366;0;0;30;0;4388;0.0;4388.0;2558.0
76;Occitanie;2024-12-02;08:00;5029;42;2567;44;0;2368;0;96;-87;0;0;44;0;5117;0.0;5117.0;2567.0
76;Occitanie;2024-12-02;09:00;5142;43;2594;60;300;2333;0;93;-279;0;0;60;0;5423;0.0;5423.0;2594.0
76;Occitanie;2024-12-02;10:00;5130;42;2589;55;493;1889;0;91;-29;0;0;55;0;5159;0.0;5159.0;2589.0
76;Occitanie;2024-12-02;11:00;5038;42;2582;117;824;1768;0;91;-386;0;0;117;0;5424;0.0;5424.0;2582.0
76;Occitanie;2024-12-02;12:00;5184;42;2574;248;839;1547;0;95;-159;0;0;248;0;5345;0.0;5345.0;2574.0
76;Occitanie;2024-12-02;13:00;5212;41;2573;327;781;1531;0;96;-135;0;0;327;0;5349;0.0;5349.0;2573.0
76;Occitanie;2024-12-02;14:00;5130;45;2572;559;686;1532;-365;96;4;0;0;559;0;5125;0.0;5125.0;2572.0
76;Occitanie;2024-12-02;15:00;4872;41;2564;569;477;1504;-403;95;25;0;0;569;0;4847;0.0;4847.0;2564.0
76;Occitanie;2024-12-02;16:00;4766;47;2563;568;259;1553;0;97;-323;0;0;568;0;5087;0.0;5087.0;2563.0
76;Occitanie;2024-12-02;17:00;4806;45;2566;744;5;2566;0;100;-1220;0;0;744;0;6026;0.0;6026.0;2566.0
76;Occitanie;2024-12-02;18:00;5133;45;2564;877;1;2516;0;102;-971;0;0;877;0;6105;0.0;6105.0;2564.0
76;Occitanie;2024-12-02;19:00;5392;45;2564;915;0;3169;0;101;-1402;0;0;915;0;6794;0.0;6794.0;2564.0
76;Occitanie;2024-12-02;20:00;5231;45;2564;899;0;2991;0;102;-1371;0;0;899;0;6601;0.0;6601.0;2564.0
76;Occitanie;2024-12-02;21:00;4853;41;2568;896;0;1933;0;101;-685;0;0;896;0;5539;0.0;5539.0;2568.0
76;Occitanie;2024-12-02;22:00;4569;41;2575;840;0;1508;0;101;-497;0;0;840;0;5065;0.0;5065.0;2575.0
76;Occitanie;2024-12-02;23:00;4807;41;2576;833;0;1373;0;99;-115;0;0;833;0;4922;0.0;4922.0;2576.0
84;Auvergne-Rhône-Alpes;2024-01-18;00:00;8315;353;9846;294;0;4477;-3;133;-6784;0;0;294;0;15100;2845.0;12255.0;7001.0
84;Auvergne-Rhône-Alpes;2024-01-18;01:00;8040;144;9844;334;0;4287;-3;132;-6699;0;0;334;0;14738;2843.0;11895.0;7001.0
84;Auvergne-Rhône-Alpes;2024-01-18;02:00;8008;138;9847;396;0;4320;-82;130;-6742;0;0;396;0;14749;2845.0;11904.0;7002.0
84;Auvergne-Rhône-Alpes;2024-01-18;03:00;7866;137;9847;393;0;4158;-82;132;-6720;0;0;393;0;14585;2844.0;11741.0;7003.0
84;Auvergne-Rhône-Alpes;2024-01-18;04:00;7706;138;9767;392;0;4154;-370;123;-6498;0;0;392;0;14204;2759.0;11445.0;7008.0
84;Auvergne-Rhône-Alpes;2024-01-18;05:00;7847;140;9764;445;0;3634;-782;122;-5475;0;0;445;0;13323;2767.0;10556.0;6997.0
84;Auvergne-Rhône-Alpes;2024-01-18;06:00;8153;140;9785;451;0;3933;-372;120;-5904;0;0;451;0;14057;2787.0;11270.0;6998.0
84;Auvergne-Rhône-Alpes;2024-01-18;07:00;8637;240;9771;468;0;4831;-2;119;-6790;0;0;468;0;15427;2774.0;12653.0;6997.0
84;Auvergne-Rhône-Alpes;2024-01-18;08:00;9020;486;9781;475;0;5561;-2;117;-7397;0;0;475;0;16418;2781.0;13637.0;7000.0
84;Auvergne-Rhône-Alpes;2024-01-18;09:00;9308;535;9818;484;37;6592;-2;117;-8272;0;0;484;0;17581;2820.0;14761.0;6998.0
84;Auvergne-Rhône-Alpes;2024-01-18;10:00;9323;534;9785;473;67;6124;-2;117;-7775;0;0;473;0;17098;2812.0;14286.0;6973.0
84;Auvergne-Rhône-Alpes;2024-01-18;11:00;9509;542;9810;470;147;6291;-3;110;-7859;0;0;470;0;17367;2813.0;14554.0;6997.0
84;Auvergne-Rhône-Alpes;2024-01-18;12:00;9569;549;9764;422;130;5723;-3;114;-7132;0;0;422;0;16699;2769.0;13930.0;6995.0
84;Auvergne-Rhône-Alpes;2024-01-18;13:00;9501;550;9804;358;158;4856;-2;119;-6342;0;0;358;0;15843;2813.0;13030.0;6991.0
84;Auvergne-Rhône-Alpes;2024-01-18;14:00;9485;546;9805;307;166;4696;-2;120;-6153;0;0;307;0;15638;2812.0;12826.0;6993.0
84;Auvergne-Rhône-Alpes;2024-01-18;15:00;9323;549;9810;205;109;4576;-2;123;-6047;0;0;205;0;15370;2824.0;12546.0;6986.0
84;Auvergne-Rhône-Alpes;2024-01-18;16:00;9294;553;9812;204;73;4683;-2;124;-6154;0;0;204;0;15447;2841.0;12606.0;6971.0
84;Auvergne-Rhône-Alpes;2024-01-18;17:00;9208;559;9789;141;2;5745;-2;121;-7147;0;0;141;0;16355;2809.0;13546.0;6980.0
84;Auvergne-Rhône-Alpes;2024-01-18;18:00;9581;556;9793;163;0;6877;-2;123;-7928;0;0;163;0;17510;2812.0;14698.0;6981.0
84;Auvergne-Rhône-Alpes;2024-01-18;19:00;9828;557;9798;152;0;7533;-2;121;-8331;0;0;152;0;18159;2816.0;15343.0;6982.0
84;Auvergne-Rhône-Alpes;2024-01-18;20:00;9716;559;9782;181;0;7046;-2;118;-7967;0;0;181;0;17684;2821.0;14863.0;6961.0
84;Auvergne-Rhône-Alpes;2024-01-18;21:00;9490;558;9854;216;0;5171;-2;117;-6425;0;0;216;0;15914;2846.0;13068.0;7008.0
84;Auvergne-Rhône-Alpes;2024-01-18;22:00;9076;559;9856;234;0;4639;-2;114;-6323;0;0;234;0;15400;2846.0;12554.0;7010.0
84;Auvergne-Rhône-Alpes;2024-01-18;23:00;9401;560;9857;205;0;4374;-2;113;-5705;0;0;205;0;15107;2844.0;12263.0;7013.0
84;Auvergne-Rhône-Alpes;2024-02-04;00:00;7718;140;10710;177;0;3719;-972;128;-6183;0;0;177;0;13902;4459.0;9443.0;6251.0
84;Auvergne-Rhône-Alpes;2024-02-04;01:00;7361;138;10394;175;0;2535;-1173;128;-4836;0;0;175;0;12197;4423.0;7774.0;5971.0
84;Auvergne-Rhône-Alpes;2024-02-04;02:00;7428;138;10428;188;0;2227;-1335;129;-4346;0;0;188;0;11775;4429.0;7346.0;5999.0
84;Auvergne-Rhône-Alpes;2024-02-04;03:00;7417;138;9650;180;0;2076;-1378;129;-3377;0;0;180;0;10795;4177.0;6618.0;5473.0
84;Auvergne-Rhône-Alpes;2024-02-04;04:00;7108;138;8987;184;0;1825;-1387;129;-2767;0;0;184;0;9876;3825.0;6051.0;5162.0
84;Auvergne-Rhône-Alpes;2024-02-04;05:00;7015;138;9131;202;0;1816;-1824;130;-2577;0;0;202;0;9593;3819.0;5774.0;5312.0
84;Auvergne-Rhône-Alpes;2024-02-04;06:00;7046;138;9115;234;0;1757;-1921;129;-2405;0;0;234;0;9452;3857.0;5595.0;5258.0
84;Auvergne-Rhône-Alpes;2024-02-04;07:00;7096;138;9083;242;0;1830;-1690;126;-2634;0;0;242;0;9729;3825.0;5904.0;5258.0
84;Auvergne-Rhône-Alpes;2024-02-04;08:00;7231;138;9132;232;9;2070;-1512;127;-2966;0;0;232;0;10196;3810.0;6386.0;5322.0
84;Auvergne-Rhône-Alpes;2024-02-04;09:00;7656;138;9148;213;147;2280;-880;125;-3516;0;0;213;0;11171;3856.0;7315.0;5292.0
84;Auvergne-Rhône-Alpes;2024-02-04;10:00;7948;138;9169;182;359;2984;-684;125;-4325;0;0;182;0;12273;3864.0;8409.0;5305.0
84;Auvergne-Rhône-Alpes;2024-02-04;11:00;7954;138;9493;161;542;2845;-548;123;-4800;0;0;161;0;12754;3871.0;8883.0;5622.0
84;Auvergne-Rhône-Alpes;2024-02-04;12:00;8148;138;10031;136;671;2470;-727;124;-4694;0;0;136;0;12843;3863.0;8980.0;6168.0
84;Auvergne-Rhône-Alpes;2024-02-04;13:00;7955;138;9958;133;722;2237;-978;126;-4380;0;0;133;0;12336;3856.0;8480.0;6102.0
84;Auvergne-Rhône-Alpes;2024-02-04;14:00;7543;138;9896;126;776;2055;-1698;125;-3874;0;0;126;0;11418;3862.0;7556.0;6034.0
84;Auvergne-Rhône-Alpes;2024-02-04;15:00;7345;136;10597;136;616;2292;-1445;128;-5114;0;0;136;0;12460;4297.0;8163.0;6300.0
84;Auvergne-Rhône-Alpes;2024-02-04;16:00;7259;137;10560;137;493;2307;-1432;128;-5070;0;0;137;0;12330;4442.0;7888.0;6118.0
84;Auvergne-Rhône-Alpes;2024-02-04;17:00;7060;138;10575;140;86;2512;-741;128;-5776;0;0;140;0;12838;4467.0;8371.0;6108.0
84;Auvergne-Rhône-Alpes;2024-02-04;18:00;7757;138;10593;171;0;3211;-705;127;-5778;0;0;171;0;13535;4437.0;9098.0;6156.0
84;Auvergne-Rhône-Alpes;2024-02-04;19:00;8458;138;10704;192;0;4399;-7;126;-7095;0;0;192;0;15552;4433.0;11119.0;6271.0
84;Auvergne-Rhône-Alpes;2024-02-04;20:00;8514;138;10688;206;0;4132;-7;127;-6770;0;0;206;0;15284;4449.0;10835.0;6239.0
84;Auvergne-Rhône-Alpes;2024-02-04;21:00;8123;138;10697;202;0;3541;-8;127;-6574;0;0;202;0;14697;4448.0;10249.0;6249.0
84;Auvergne-Rhône-Alpes;2024-02-04;22:00;7859;138;10668;192;0;2776;-172;129;-5872;0;0;192;0;13731;4428.0;9303.0;6240.0
84;Auvergne-Rhône-Alpes;2024-02-04;23:00;8016;138;10579;211;0;2808;-634;129;-5216;0;0;211;0;13231;4429.0;8802.0;6150.0
84;Auvergne-Rhône-Alpes;2024-03-12;00:00;8100;578;9518;233;0;4372;-2;123;-6722;0;0;233;0;14822;3609.0;11213.0;5909.0
84;Auvergne-Rhône-Alpes;2024-03-12;01:00;7718;579;9524;239;0;4037;-2;123;-6782;0;0;239;0;14500;3609.0;10891.0;5915.0
84;Auvergne-Rhône-Alpes;2024-03-12;02:00;7792;399;9532;202;0;3882;-2;123;-6344;0;0;202;0;14136;3609.0;10527.0;5923.0
84;Auvergne-Rhône-Alpes;2024-03-12;03:00;7618;349;9535;201;0;3618;-2;124;-6207;0;0;201;0;13825;3610.0;10215.0;5925.0
84;Auvergne-Rhône-Alpes;2024-03-12;04:00;7492;349;9537;202;0;3689;-2;121;-6403;0;0;202;0;13896;3610.0;10286.0;5927.0
84;Auvergne-Rhône-Alpes;2024-03-12;05:00;7673;521;9541;182;0;3595;-2;121;-6286;0;0;182;0;13958;3611.0;10347.0;5930.0
84;Auvergne-Rhône-Alpes;2024-03-12;06:00;7994;561;9535;154;0;4386;-2;118;-6757;0;0;154;0;14752;3610.0;11142.0;5925.0
84;Auvergne-Rhône-Alpes;2024-03-12;07:00;8525;575;9536;157;6;5777;-2;119;-7643;0;0;157;0;16168;3610.0;12558.0;5926.0
84;Auvergne-Rhône-Alpes;2024-03-12;08:00;8901;582;9532;157;132;6160;-2;117;-7777;0;0;157;0;16678;3610.0;13068.0;5922.0
84;Auvergne-Rhône-Alpes;2024-03-12;09:00;9089;579;9524;134;396;5505;-2;115;-7163;0;0;134;0;16251;3608.0;12643.0;5916.0
84;Auvergne-Rhône-Alpes;2024-03-12;10:00;9027;575;9522;131;529;4935;-2;116;-6779;0;0;131;0;15806;3605.0;12201.0;5917.0
84;Auvergne-Rhône-Alpes;2024-03-12;11:00;8940;571;9060;151;760;4794;-2;117;-6511;0;0;151;0;15451;3329.0;12122.0;5731.0
84;Auvergne-Rhône-Alpes;2024-03-12;12:00;8911;572;8987;174;900;4034;-2;119;-5874;0;0;174;0;14784;3080.0;11704.0;5907.0
84;Auvergne-Rhône-Alpes;2024-03-12;13:00;8795;557;8980;185;809;3842;-240;121;-5458;0;0;185;0;14254;3082.0;11172.0;5898.0
84;Auvergne-Rhône-Alpes;2024-03-12;14:00;8580;558;8943;164;753;3657;-379;121;-5238;0;0;164;0;13817;3067.0;10750.0;5876.0
84;Auvergne-Rhône-Alpes;2024-03-12;15:00;8348;560;8957;178;645;3463;-362;121;-5212;0;0;178;0;13562;3051.0;10511.0;5906.0
84;Auvergne-Rhône-Alpes;2024-03-12;16:00;8238;551;9344;174;452;3150;-499;128;-5062;0;0;174;0;13300;3189.0;10111.0;6155.0
84;Auvergne-Rhône-Alpes;2024-03-12;17:00;8124;543;9478;162;332;3296;-523;126;-5290;0;0;162;0;13414;3509.0;9905.0;5969.0
84;Auvergne-Rhône-Alpes;2024-03-12;18:00;8269;561;9457;129;29;3704;-2;126;-5736;0;0;129;0;14004;3596.0;10408.0;5861.0
84;Auvergne-Rhône-Alpes;2024-03-12;19:00;8784;569;9433;169;0;5610;-2;127;-7123;0;0;169;0;15906;3543.0;12363.0;5890.0
84;Auvergne-Rhône-Alpes;2024-03-12;20:00;8730;569;9416;174;0;5266;-2;128;-6822;0;0;174;0;15551;3519.0;12032.0;5897.0
84;Auvergne-Rhône-Alpes;2024-03-12;21:00;8264;572;9516;195;0;4396;-2;129;-6543;0;0;195;0;14806;3596.0;11210.0;5920.0
84;Auvergne-Rhône-Alpes;2024-03-12;22:00;7936;574;9521;191;0;3925;-2;128;-6402;0;0;191;0;14337;3614.0;10723.0;5907.0
84;Auvergne-Rhône-Alpes;2024-03-12;23:00;8191;574;9529;180;0;4168;-2;127;-6385;0;0;180;0;14576;3615.0;10961.0;5914.0
84;Auvergne-Rhône-Alpes;2024-06-12;00:00;6192;9;8824;197;0;5308;-5;102;-8243;0;0;197;0;14435;2621.0;11814.0;6203.0
84;Auvergne-Rhône-Alpes;2024-06-12;01:00;5748;9;8769;210;0;4570;-5;102;-7906;0;0;210;0;13655;2620.0;11035.0;6149.0
84;Auvergne-Rhône-Alpes;2024-06-12;02:00;5527;9;8753;218;0;4316;-408;101;-7462;0;0;218;0;12989;2619.0;10370.0;6134.0
84;Auvergne-Rhône-Alpes;2024-06-12;03:00;5462;9;8749;230;0;4126;-886;103;-6869;0;0;230;0;12331;2622.0;9709.0;6127.0
84;Auvergne-Rhône-Alpes;2024-06-12;04:00;5265;9;8743;231;0;3889;-1068;102;-6642;0;0;231;0;11906;2623.0;9283.0;6120.0
84;Auvergne-Rhône-Alpes;2024-06-12;05:00;5406;9;8764;253;0;3886;-980;101;-6628;0;0;253;0;12033;2625.0;9408.0;6139.0
84;Auvergne-Rhône-Alpes;2024-06-12;06:00;5758;9;8609;250;20;3898;-815;103;-6316;0;0;250;0;12074;2627.0;9447.0;5982.0
84;Auvergne-Rhône-Alpes;2024-06-12;07:00;6149;9;8583;244;165;4148;-132;103;-6971;0;0;244;0;13120;2627.0;10493.0;5956.0
84;Auvergne-Rhône-Alpes;2024-06-12;08:00;6658;9;8672;220;536;4650;-5;102;-7526;0;0;220;0;14184;2627.0;11557.0;6045.0
84;Auvergne-Rhône-Alpes;2024-06-12;09:00;7000;9;8754;204;992;4534;-5;101;-7588;0;0;204;0;14589;2622.0;11967.0;6132.0
84;Auvergne-Rhône-Alpes;2024-06-12;10:00;7105;9;8689;208;1220;4039;-116;101;-7045;0;0;208;0;14150;2619.0;11531.0;6070.0
84;Auvergne-Rhône-Alpes;2024-06-12;11:00;7137;9;8623;241;1621;3903;-922;101;-6439;0;0;241;0;13576;2611.0;10965.0;6012.0
84;Auvergne-Rhône-Alpes;2024-06-12;12:00;7238;9;8612;243;1685;3972;-1037;103;-6348;0;0;243;0;13587;2611.0;10976.0;6001.0
84;Auvergne-Rhône-Alpes;2024-06-12;13:00;7354;9;8575;224;1745;4229;-558;102;-6973;0;0;224;0;14326;2609.0;11717.0;5966.0
84;Auvergne-Rhône-Alpes;2024-06-12;14:00;7120;9;8586;218;1694;3547;-559;101;-6474;0;0;218;0;13596;2603.0;10993.0;5983.0
84;Auvergne-Rhône-Alpes;2024-06-12;15:00;6925;9;8739;208;1485;3586;-1362;100;-5839;0;0;208;0;12765;2605.0;10160.0;6134.0
84;Auvergne-Rhône-Alpes;2024-06-12;16:00;6839;9;8711;206;1411;3578;-1300;100;-5876;0;0;206;0;12715;2602.0;10113.0;6109.0
84;Auvergne-Rhône-Alpes;2024-06-12;17:00;6564;9;8648;215;1257;3634;-1006;98;-6291;0;0;215;0;12855;2602.0;10253.0;6046.0
84;Auvergne-Rhône-Alpes;2024-06-12;18:00;6674;9;8520;219;792;4188;-29;101;-7127;0;0;219;0;13800;2601.0;11199.0;5919.0
84;Auvergne-Rhône-Alpes;2024-06-12;19:00;6848;9;8593;195;440;4422;-5;101;-6907;0;0;195;0;13755;2603.0;11152.0;5990.0
84;Auvergne-Rhône-Alpes;2024-06-12;20:00;6516;9;8722;180;282;4643;-5;100;-7413;0;0;180;0;13931;2608.0;11323.0;6114.0
84;Auvergne-Rhône-Alpes;2024-06-12;21:00;6336;9;8760;203;70;5770;-5;100;-8571;0;0;203;0;14907;2608.0;12299.0;6152.0
84;Auvergne-Rhône-Alpes;2024-06-12;22:00;6309;9;8735;195;0;5375;-5;99;-8098;0;0;195;0;14408;2614.0;11794.0;6121.0
84;Auvergne-Rhône-Alpes;2024-06-12;23:00;6424;9;8752;198;0;5578;-5;97;-8203;0;0;198;0;14629;2618.0;12011.0;6134.0
84;Auvergne-Rhône-Alpes;2024-06-22;00:00;6043;337;8626;141;0;3692;-15;116;-6854;0;0;141;0;12897;2564.0;10333.0;6062.0
84;Auvergne-Rhône-Alpes;2024-06-22;01:00;5597;320;8587;126;0;3570;-15;115;-7106;0;0;126;0;12703;2559.0;10144.0;6028.0
84;Auvergne-Rhône-Alpes;2024-06-22;02:00;5466;349;8476;130;0;3553;-15;118;-7145;0;0;130;0;12611;2544.0;10067.0;5932.0
84;Auvergne-Rhône-Alpes;2024-06-22;03:00;5303;245;8485;122;0;3478;-305;118;-6841;0;0;122;0;12143;2534.0;9609.0;5951.0
84;Auvergne-Rhône-Alpes;2024-06-22;04:00;5016;11;8460;121;0;3329;-829;116;-6192;0;0;121;0;11208;2244.0;8964.0;6216.0
84;Auvergne-Rhône-Alpes;2024-06-22;05:00;4838;11;8129;121;0;3265;-896;113;-5905;0;0;121;0;10743;2004.0;8739.0;6125.0
84;Auvergne-Rhône-Alpes;2024-06-22;06:00;4852;11;8078;139;7;3295;-664;113;-6127;0;0;139;0;10979;1998.0;8981.0;6080.0
84;Auvergne-Rhône-Alpes;2024-06-22;07:00;4967;11;7740;152;87;3279;-661;114;-5755;0;0;152;0;10722;1962.0;8760.0;5778.0
84;Auvergne-Rhône-Alpes;2024-06-22;08:00;5276;11;7797;146;269;3271;-601;115;-5731;0;0;146;0;11008;1971.0;9037.0;5826.0
84;Auvergne-Rhône-Alpes;2024-06-22;09:00;5717;11;7740;161;468;3251;-581;116;-5447;0;0;161;0;11166;1974.0;9192.0;5766.0
84;Auvergne-Rhône-Alpes;2024-06-22;10:00;5931;11;7678;165;695;3244;-588;115;-5390;0;0;165;0;11320;1918.0;9402.0;5760.0
84;Auvergne-Rhône-Alpes;2024-06-22;11:00;6075;11;7691;150;786;3256;-578;115;-5356;0;0;150;0;11431;1918.0;9513.0;5773.0
84;Auvergne-Rhône-Alpes;2024-06-22;12:00;6309;11;6732;134;989;3286;-609;113;-4346;0;0;134;0;10656;1914.0;8742.0;4818.0
84;Auvergne-Rhône-Alpes;2024-06-22;13:00;6371;11;6402;124;1073;3310;-591;112;-4070;0;0;124;0;10441;1913.0;8528.0;4489.0
84;Auvergne-Rhône-Alpes;2024-06-22;14:00;6033;10;6063;126;1198;3362;-663;113;-4177;0;0;126;0;10209;1912.0;8297.0;4151.0
84;Auvergne-Rhône-Alpes;2024-06-22;15:00;5891;10;5560;120;1213;3289;-896;111;-3515;0;0;120;0;9407;1912.0;7495.0;3648.0
84;Auvergne-Rhône-Alpes;2024-06-22;16:00;5764;10;6079;108;1095;3270;-662;112;-4248;0;0;108;0;10012;1907.0;8105.0;4172.0
84;Auvergne-Rhône-Alpes;2024-06-22;17:00;5743;10;7133;145;797;3300;-15;112;-5739;0;0;145;0;11482;1919.0;9563.0;5214.0
84;Auvergne-Rhône-Alpes;2024-06-22;18:00;5868;11;7662;174;491;3371;-168;112;-5785;0;0;174;0;11653;1954.0;9699.0;5708.0
